Dollard-des-Ormeaux,197601,dollarddesormeaux,Dollard-des-Ormeaux,66142,57,"[{'name': ""Amy's"", 'type': 'restaurant'}, {'name': 'Marathon Souvlaki', 'type': 'restaurant'}, {'name': 'Madisons New York Grill & Bar', 'type': 'restaurant'}, {'name': 'KBBQ', 'type': 'restaurant'}, {'name': 'Baton Rouge', 'type': 'restaurant'}, {'name': 'Casa Grecque', 'type': 'restaurant'}, {'name': ""Chenoy's"", 'type': 'restaurant'}, {'name': 'Au Vieux Duluth', 'type': 'restaurant'}, {'name': 'Enoteca Mozza Pizzeria Moderna', 'type': 'restaurant'}, {'name': 'Del Friscos', 'type': 'restaurant'}, {'name': 'Elixor', 'type': 'restaurant'}, {'name': 'Jukebox Burgers & Bar Laitier', 'type': 'restaurant'}, {'name': 'La Verità', 'type': 'restaurant'}, {'name': 'Maiko Sushi', 'type': 'restaurant'}, {'name': 'Panama Rôtisserie', 'type': 'restaurant'}, {'name': 'La Perle', 'type': 'restaurant'}, {'name': 'Lion Pizzeria', 'type': 'restaurant'}, {'name': 'Escondite', 'type': 'restaurant'}, {'name': 'Nolah', 'type': 'restaurant'}, {'name': ""Mandy's"", 'type': 'restaurant'}, {'name': 'Restaurant Moushi', 'type': 'restaurant'}, {'name': 'Ceramic Coffee', 'type': 'restaurant'}, {'name': 'Mama Dumpling', 'type': 'restaurant'}, {'name': 'Barrio14', 'type': 'restaurant'}, {'name': '3 Soeurs', 'type': 'restaurant'}, {'name': 'Poke Monster', 'type': 'restaurant'}, {'name': 'Matsurio', 'type': 'restaurant'}, {'name': 'K-Bros', 'type': 'restaurant'}, {'name': 'Sushi Sama', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Greektown Grill', 'type': 'restaurant'}, {'name': ""Cebu's Taste"", 'type': 'restaurant'}, {'name': 'Tanoura', 'type': 'restaurant'}, {'name': 'Yunnan Nouilles de Riz', 'type': 'restaurant'}, {'name': ""L'Oeufrier"", 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'Guaca & Mole', 'type': 'restaurant'}, {'name': 'Petinos', 'type': 'restaurant'}, {'name': 'Wok Cafe', 'type': 'restaurant'}, {'name': 'Poké Station', 'type': 'restaurant'}, {'name': 'Au Coq', 'type': 'restaurant'}, {'name': 'Birdhouse', 'type': 'restaurant'}, {'name': 'Tandoor et Grille', 'type': 'restaurant'}, {'name': 'Toosi', 'type': 'restaurant'}, {'name': 'Ever Ready', 'type': 'restaurant'}, {'name': 'La Porte Grecque', 'type': 'restaurant'}, {'name': 'Restaurant Pho Thanh', 'type': 'restaurant'}, {'name': 'Spicy Grille', 'type': 'restaurant'}, {'name': 'Yuan Lei', 'type': 'restaurant'}, {'name': 'Restaurant Aryans', 'type': 'restaurant'}, {'name': 'Tiagos', 'type': 'restaurant'}, {'name': ""Beck's"", 'type': 'restaurant'}, {'name': 'Pho Zui Zui', 'type': 'restaurant'}, {'name': 'Pastamore', 'type': 'restaurant'}, {'name': 'Rockaberry', 'type': 'restaurant'}, {'name': 'Kaplapaw', 'type': 'restaurant'}, {'name': 'Aikawa Sushi', 'type': 'restaurant'}]"
Laval,1438336,laval,Laval,65005,358,"[{'name': 'Chez Yvon', 'type': 'bar'}, {'name': ""Bar L'Etalon"", 'type': 'bar'}, {'name': 'Bar Club Mangu', 'type': 'bar'}, {'name': 'Bar Bistro 1098', 'type': 'bar'}, {'name': 'Taverne Saint Martin', 'type': 'bar'}, {'name': ""Theo's"", 'type': 'bar'}, {'name': 'Des Amis', 'type': 'bar'}, {'name': 'Billiard de Pros', 'type': 'bar'}, {'name': 'Le Riverside', 'type': 'bar'}, {'name': 'Bar de Callières', 'type': 'bar'}, {'name': 'Pontos', 'type': 'bar'}, {'name': 'Las Vegas', 'type': 'bar'}, {'name': 'Le Base', 'type': 'bar'}, {'name': 'Bliss', 'type': 'bar'}, {'name': 'Gaiters', 'type': 'bar'}, {'name': 'La Bôite à Bock', 'type': 'bar'}, {'name': ""Bistro Mimi's"", 'type': 'bar'}, {'name': 'Royal Palace', 'type': 'bar'}, {'name': 'Relax', 'type': 'bar'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': 'Ottavio', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Elixor', 'type': 'restaurant'}, {'name': 'Houston', 'type': 'restaurant'}, {'name': ""L'Académie"", 'type': 'restaurant'}, {'name': 'Carlos and Pepes', 'type': 'restaurant'}, {'name': 'Boston Pizza', 'type': 'restaurant'}, {'name': 'Les Enfants Terribles', 'type': 'restaurant'}, {'name': 'Zibo', 'type': 'restaurant'}, {'name': 'Juliette et Chocolat', 'type': 'restaurant'}, {'name': 'Monza', 'type': 'restaurant'}, {'name': 'Jack Astor’s', 'type': 'restaurant'}, {'name': 'Karoun', 'type': 'restaurant'}, {'name': 'Le Black Forest', 'type': 'restaurant'}, {'name': ""L'afghan"", 'type': 'restaurant'}, {'name': 'Tutti Frutti', 'type': 'restaurant'}, {'name': 'The Keg', 'type': 'restaurant'}, {'name': ""Restaurant Bob's Grill"", 'type': 'restaurant'}, {'name': 'Restaurant Marathon SOUVLAKI', 'type': 'restaurant'}, {'name': 'La Belle et La Boeuf', 'type': 'restaurant'}, {'name': 'Trattoria Casa Rinacchio', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Château Laval', 'type': 'restaurant'}, {'name': 'Pizza Quatre Saisons', 'type': 'restaurant'}, {'name': 'Rubs', 'type': 'restaurant'}, {'name': 'Chez Nicholas', 'type': 'restaurant'}, {'name': 'Restaurant Miss Laval', 'type': 'restaurant'}, {'name': 'Tandoori Palace', 'type': 'restaurant'}, {'name': 'Allô! Mon Coco', 'type': 'restaurant'}, {'name': 'Tratoria Romantica', 'type': 'restaurant'}, {'name': 'Bottega Pizzeria', 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'Sushi Do Laval', 'type': 'restaurant'}, {'name': 'Notre-Boeuf-de-Grâce', 'type': 'restaurant'}, {'name': 'Petinos', 'type': 'restaurant'}, {'name': ""Resto-Bar Juliano's"", 'type': 'restaurant'}, {'name': 'Nazareth', 'type': 'restaurant'}, {'name': ""L'Oeufrier;Boufferie de ville"", 'type': 'restaurant'}, {'name': 'Toro Sushi', 'type': 'restaurant'}, {'name': 'Ciel Bleu', 'type': 'restaurant'}, {'name': ""P.F. Chang's"", 'type': 'restaurant'}, {'name': 'Christinas Cuisine', 'type': 'restaurant'}, {'name': 'Kala A', 'type': 'restaurant'}, {'name': 'Presse-café', 'type': 'restaurant'}, {'name': 'Le Chalutier', 'type': 'restaurant'}, {'name': 'Restaurant Le Cartier', 'type': 'restaurant'}, {'name': 'Restaurant Delicia', 'type': 'restaurant'}, {'name': ""Madison's"", 'type': 'restaurant'}, {'name': 'Trattoria Bellamore', 'type': 'restaurant'}, {'name': 'Allô! Mon Coco', 'type': 'restaurant'}, {'name': ""Lotus d'Asie"", 'type': 'restaurant'}, {'name': 'Rubs BBQ Américain', 'type': 'restaurant'}, {'name': 'Le Mitoyen', 'type': 'restaurant'}, {'name': 'Restaurant Buon Gusto', 'type': 'restaurant'}, {'name': 'Rockaberry', 'type': 'restaurant'}, {'name': 'Kavan Sushi', 'type': 'restaurant'}, {'name': 'Restaurant Ken Ching', 'type': 'restaurant'}, {'name': 'Mikasa Chiisai', 'type': 'restaurant'}, {'name': ""L'oeufrier"", 'type': 'restaurant'}, {'name': 'Pho Ha Noi', 'type': 'restaurant'}, {'name': '1909 Taverne Moderne signé Saint-hubert', 'type': 'restaurant'}, {'name': 'Gatto Matto', 'type': 'restaurant'}, {'name': 'Copper Branch', 'type': 'restaurant'}, {'name': 'Eggsquise', 'type': 'restaurant'}, {'name': 'Le Ste-Rose', 'type': 'restaurant'}, {'name': ""Lucille's Laval"", 'type': 'restaurant'}, {'name': 'Allô! Mon Coco', 'type': 'restaurant'}, {'name': 'Kinton Ramen', 'type': 'restaurant'}, {'name': 'La Ferme Aux Vieux Chênes', 'type': 'restaurant'}, {'name': 'Trattoria Giusta', 'type': 'restaurant'}, {'name': 'Sushi Palace', 'type': 'restaurant'}, {'name': '3 Amigos', 'type': 'restaurant'}, {'name': 'Resto-école Ambroisie', 'type': 'restaurant'}, {'name': 'Grillades Yerevan', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': ""Quoi n'oeuf"", 'type': 'restaurant'}, {'name': ""Déjeuner au p'tit doré"", 'type': 'restaurant'}, {'name': ""Soleil d'asie"", 'type': 'restaurant'}, {'name': 'Poutineville express', 'type': 'restaurant'}, {'name': 'Viet Dong', 'type': 'restaurant'}, {'name': ""L'Oeuficiel"", 'type': 'restaurant'}, {'name': 'Le Pirate', 'type': 'restaurant'}, {'name': 'La Vita', 'type': 'restaurant'}, {'name': ""L'Œufrier"", 'type': 'restaurant'}, {'name': 'Le Poke Station', 'type': 'restaurant'}, {'name': 'Restaurant Kyomi', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Eggsquis', 'type': 'restaurant'}, {'name': 'Tassot Creole', 'type': 'restaurant'}, {'name': 'A.M. Déjeuner Dîner', 'type': 'restaurant'}, {'name': ""L'Étoile de Tunis"", 'type': 'restaurant'}, {'name': 'Lajeunesse', 'type': 'restaurant'}, {'name': 'Brasse Rires', 'type': 'restaurant'}, {'name': 'Romcafe', 'type': 'restaurant'}, {'name': 'La Grange Urbaine', 'type': 'restaurant'}, {'name': 'La Perle Vietnamienne', 'type': 'restaurant'}, {'name': 'Corneli pizza', 'type': 'restaurant'}, {'name': 'Restaurant Souvlaki 7', 'type': 'restaurant'}, {'name': 'MikFally', 'type': 'restaurant'}, {'name': 'LOV', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Miss Tacos', 'type': 'restaurant'}, {'name': 'Benny & Co.', 'type': 'restaurant'}, {'name': 'Casa Santos', 'type': 'restaurant'}, {'name': 'Chez Kim', 'type': 'restaurant'}, {'name': 'Cafe Bar Azzurri', 'type': 'restaurant'}, {'name': 'Cafe Bistro Del Monaco', 'type': 'restaurant'}, {'name': 'À Table', 'type': 'restaurant'}, {'name': 'Au Grille-Pain', 'type': 'restaurant'}, {'name': 'Fu Lam Express', 'type': 'restaurant'}, {'name': 'Last Call', 'type': 'restaurant'}, {'name': 'La Gina', 'type': 'restaurant'}, {'name': 'Omaki Sushi', 'type': 'restaurant'}, {'name': 'Il Momento', 'type': 'restaurant'}, {'name': 'Restaurant Le Fils à Maman', 'type': 'restaurant'}, {'name': 'Mijana', 'type': 'restaurant'}, {'name': 'Ici Créole', 'type': 'restaurant'}, {'name': 'Wings Buffalo', 'type': 'restaurant'}, {'name': 'Sagafrika', 'type': 'restaurant'}, {'name': 'Maison du Jazz', 'type': 'restaurant'}, {'name': ""Au Blanc d'Oeuf"", 'type': 'restaurant'}, {'name': 'A.M. Déjeuner', 'type': 'restaurant'}, {'name': 'Panda Pegg', 'type': 'restaurant'}, {'name': 'Kanda Sushi', 'type': 'restaurant'}, {'name': 'Ke Pasó Mexigrill', 'type': 'restaurant'}, {'name': 'Portovino', 'type': 'restaurant'}, {'name': 'Nickels', 'type': 'restaurant'}, {'name': 'Buffet Fu Lam', 'type': 'restaurant'}, {'name': 'Boeuf Cochon', 'type': 'restaurant'}, {'name': 'Terracina', 'type': 'restaurant'}, {'name': 'Maison Istanbul', 'type': 'restaurant'}, {'name': 'Kitchen73', 'type': 'restaurant'}, {'name': 'Madisons', 'type': 'restaurant'}, {'name': 'Sushi Taxi', 'type': 'restaurant'}, {'name': 'Mirazu', 'type': 'restaurant'}, {'name': 'Philines', 'type': 'restaurant'}, {'name': 'Pho Mymy', 'type': 'restaurant'}, {'name': 'Edmond Bistro', 'type': 'restaurant'}, {'name': 'K73 Bistro', 'type': 'restaurant'}, {'name': ""Lugano's"", 'type': 'restaurant'}, {'name': 'Koi', 'type': 'restaurant'}, {'name': 'Mirage New York', 'type': 'restaurant'}, {'name': 'Au Vieux Duluth', 'type': 'restaurant'}, {'name': 'Grigio', 'type': 'restaurant'}, {'name': ""L'Eggspress"", 'type': 'restaurant'}, {'name': 'Mr. T', 'type': 'restaurant'}, {'name': 'Restaurant Vieux Kam-Shing', 'type': 'restaurant'}, {'name': 'Makoto Sushi', 'type': 'restaurant'}, {'name': 'Pandora', 'type': 'restaurant'}, {'name': 'Solymar', 'type': 'restaurant'}, {'name': 'Délices Antillais', 'type': 'restaurant'}, {'name': 'Towne380', 'type': 'restaurant'}, {'name': 'Casa Greque', 'type': 'restaurant'}, {'name': 'Station Pho', 'type': 'restaurant'}, {'name': 'Piatti Pronti', 'type': 'restaurant'}, {'name': ""L'Oeufrier"", 'type': 'restaurant'}, {'name': 'Wilfred Pasta Bar', 'type': 'restaurant'}, {'name': 'Charme Cochichine', 'type': 'restaurant'}, {'name': 'Le Quartz', 'type': 'restaurant'}, {'name': 'Chez Pham', 'type': 'restaurant'}, {'name': 'Torii Sushi', 'type': 'restaurant'}, {'name': 'Steak Frites St Paul', 'type': 'restaurant'}, {'name': '123 Dzo', 'type': 'restaurant'}, {'name': 'Cora Déjeuners et dîners - Carrefour Laval', 'type': 'restaurant'}, {'name': 'Escondite', 'type': 'restaurant'}, {'name': 'Gon Bui', 'type': 'restaurant'}, {'name': 'La Station des Sports', 'type': 'restaurant'}, {'name': 'VeganMeat', 'type': 'restaurant'}, {'name': 'Gualdieri', 'type': 'restaurant'}, {'name': 'Hiro Sushi', 'type': 'restaurant'}, {'name': 'Pastavera', 'type': 'restaurant'}, {'name': 'Pupusa Al Paso', 'type': 'restaurant'}, {'name': 'La Coquille', 'type': 'restaurant'}, {'name': 'Sushi Hakari', 'type': 'restaurant'}, {'name': 'Restaurant Nguyen', 'type': 'restaurant'}, {'name': 'I am Pho', 'type': 'restaurant'}, {'name': ""Paparazzi's"", 'type': 'restaurant'}, {'name': 'Kamani', 'type': 'restaurant'}, {'name': 'El Pastaman', 'type': 'restaurant'}, {'name': 'Le Poké Station', 'type': 'restaurant'}, {'name': 'Nazar Doner Kebab', 'type': 'restaurant'}, {'name': 'Layalina', 'type': 'restaurant'}, {'name': 'Oregon', 'type': 'restaurant'}, {'name': 'La Florida', 'type': 'restaurant'}, {'name': 'Sushi Inc.', 'type': 'restaurant'}, {'name': 'Jima Sushi', 'type': 'restaurant'}, {'name': 'Vieille Banque', 'type': 'restaurant'}, {'name': 'Restaurant Amato', 'type': 'restaurant'}, {'name': 'Restaurant Brazas Portugal', 'type': 'restaurant'}, {'name': 'Khmer Express', 'type': 'restaurant'}, {'name': 'Fusion Zen', 'type': 'restaurant'}, {'name': ""L'Express"", 'type': 'restaurant'}, {'name': 'Yuzu Sushi', 'type': 'restaurant'}, {'name': 'Ben & Florentine', 'type': 'restaurant'}, {'name': 'Piatti Pizzeria', 'type': 'restaurant'}, {'name': 'Sapori Il Giretto', 'type': 'restaurant'}, {'name': 'Le Bouffeur', 'type': 'restaurant'}, {'name': 'Mikasa Chiisai', 'type': 'restaurant'}, {'name': 'Cora', 'type': 'restaurant'}, {'name': 'La Maison Pékin', 'type': 'restaurant'}, {'name': 'La Maison Pham', 'type': 'restaurant'}, {'name': 'Trattoria Sapori di Puglia', 'type': 'restaurant'}, {'name': 'Zesto Pizzeria & Grill', 'type': 'restaurant'}, {'name': 'Lahmajoun', 'type': 'restaurant'}, {'name': 'Poulet Sevan', 'type': 'restaurant'}, {'name': 'Restaurant Al Sultan', 'type': 'restaurant'}, {'name': 'Wyte', 'type': 'restaurant'}, {'name': 'Castello', 'type': 'restaurant'}, {'name': 'Seau de Crabe', 'type': 'restaurant'}, {'name': 'Tacochon', 'type': 'restaurant'}, {'name': 'Kao Kao', 'type': 'restaurant'}, {'name': 'Manti', 'type': 'restaurant'}, {'name': 'Tiki Sushi', 'type': 'restaurant'}, {'name': 'Pho 28', 'type': 'restaurant'}, {'name': 'Riaz Kebab', 'type': 'restaurant'}, {'name': 'Roti Boti', 'type': 'restaurant'}, {'name': 'Casa Créole', 'type': 'restaurant'}, {'name': 'Asteria', 'type': 'restaurant'}, {'name': 'Arahova Souvlaki', 'type': 'restaurant'}, {'name': 'Monat', 'type': 'restaurant'}, {'name': 'Pho Dzung', 'type': 'restaurant'}, {'name': 'Chez Nadine', 'type': 'restaurant'}, {'name': 'Tasty', 'type': 'restaurant'}, {'name': 'Chez Lien', 'type': 'restaurant'}, {'name': 'Cabana', 'type': 'restaurant'}, {'name': 'Grillados', 'type': 'restaurant'}, {'name': 'Anatolia', 'type': 'restaurant'}, {'name': 'El Marino', 'type': 'restaurant'}, {'name': 'Mehfil', 'type': 'restaurant'}, {'name': 'Moonlight', 'type': 'restaurant'}, {'name': 'Maison Mondou', 'type': 'restaurant'}, {'name': 'Saveur du Liban', 'type': 'restaurant'}, {'name': 'Fuki Sushi Bar', 'type': 'restaurant'}, {'name': 'Marouch', 'type': 'restaurant'}, {'name': 'Osaka Sushi Bar', 'type': 'restaurant'}, {'name': 'Coq-O-Bec', 'type': 'restaurant'}, {'name': 'Lylac', 'type': 'restaurant'}, {'name': ""Ouest Antanio's"", 'type': 'restaurant'}, {'name': 'Chef Kebab', 'type': 'restaurant'}, {'name': 'Publiks', 'type': 'restaurant'}, {'name': 'Souvlaki Village Grec', 'type': 'restaurant'}, {'name': 'Yokoso Sushi', 'type': 'restaurant'}, {'name': 'Restaurant Jardin Panda', 'type': 'restaurant'}, {'name': 'Sel, Poivre & Pommes', 'type': 'restaurant'}, {'name': 'Restaurant Tripolis', 'type': 'restaurant'}, {'name': 'Al Mashhour', 'type': 'restaurant'}, {'name': 'Pizza Morado', 'type': 'restaurant'}, {'name': 'Greektown Grill', 'type': 'restaurant'}, {'name': 'Pizzeria Il Forno', 'type': 'restaurant'}, {'name': ""Restaurant Ciel d'Asie"", 'type': 'restaurant'}, {'name': 'Aqsana', 'type': 'restaurant'}, {'name': 'Pizza Morado', 'type': 'restaurant'}, {'name': 'Coco et Co.', 'type': 'restaurant'}, {'name': 'Toyo', 'type': 'restaurant'}, {'name': 'Beroya', 'type': 'restaurant'}, {'name': 'Univers', 'type': 'restaurant'}, {'name': 'La Milsa', 'type': 'restaurant'}, {'name': 'Wilou Express', 'type': 'restaurant'}, {'name': 'Restaurant Rouby', 'type': 'restaurant'}, {'name': 'Kojax Souflaki', 'type': 'restaurant'}, {'name': 'Le Déjeuner Cosmopolitain', 'type': 'restaurant'}, {'name': 'Tomo Go', 'type': 'restaurant'}, {'name': 'Ceramic Cafe', 'type': 'restaurant'}, {'name': 'Mardin Palace', 'type': 'restaurant'}, {'name': 'Casa Greque', 'type': 'restaurant'}, {'name': 'Les Fringales', 'type': 'restaurant'}, {'name': 'No. 900', 'type': 'restaurant'}, {'name': 'Jack Flat BBQ', 'type': 'restaurant'}, {'name': 'Babacool', 'type': 'restaurant'}, {'name': 'Souvlaki Bar', 'type': 'restaurant'}, {'name': 'Mikasa Sushi Bar', 'type': 'restaurant'}, {'name': 'Ricardo', 'type': 'restaurant'}, {'name': 'Sterlings', 'type': 'restaurant'}, {'name': 'Sukhothai', 'type': 'restaurant'}, {'name': 'Jack le Coq', 'type': 'restaurant'}, {'name': ""Jack Astor's"", 'type': 'restaurant'}, {'name': 'Louis & Jacob', 'type': 'restaurant'}, {'name': 'Kiyomi', 'type': 'restaurant'}, {'name': '3 Brasseurs', 'type': 'restaurant'}, {'name': 'Le Tire-Bouchon', 'type': 'restaurant'}, {'name': 'Calvi', 'type': 'restaurant'}, {'name': 'Crêpinos', 'type': 'restaurant'}, {'name': 'Jukebox Burgers', 'type': 'restaurant'}, {'name': 'Moushi', 'type': 'restaurant'}, {'name': 'Coco Frutti', 'type': 'restaurant'}, {'name': 'Bâton Rouge', 'type': 'restaurant'}, {'name': 'La Cage', 'type': 'restaurant'}, {'name': 'Industria', 'type': 'restaurant'}, {'name': 'Table 51', 'type': 'restaurant'}, {'name': 'Copper Branch', 'type': 'restaurant'}, {'name': 'Ancien Four A Pizza', 'type': 'restaurant'}, {'name': 'Bigpopa Pizza', 'type': 'restaurant'}, {'name': 'Jardin Thai', 'type': 'restaurant'}, {'name': 'Itamea Sushi', 'type': 'restaurant'}, {'name': 'Thai & Lao Spicy', 'type': 'restaurant'}, {'name': 'Québec Pizzeria', 'type': 'restaurant'}, {'name': 'Deli au Four', 'type': 'restaurant'}, {'name': 'Chefs Vimat', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Oh! Mon Sushi', 'type': 'restaurant'}, {'name': 'Delices Antilles', 'type': 'restaurant'}, {'name': 'Caf', 'type': 'restaurant'}, {'name': 'Yalla Taouk', 'type': 'restaurant'}, {'name': 'Le Vieux Four de Laval', 'type': 'restaurant'}, {'name': 'La Bi-Coq', 'type': 'restaurant'}, {'name': 'Kazoku Sushi', 'type': 'restaurant'}, {'name': 'Pizzarata', 'type': 'restaurant'}, {'name': 'Restaurant Place St-Francois', 'type': 'restaurant'}, {'name': 'St-Francois Pizza', 'type': 'restaurant'}, {'name': 'Chez Oly Nelly', 'type': 'restaurant'}, {'name': 'Antika', 'type': 'restaurant'}, {'name': 'Le Basilic Vert', 'type': 'restaurant'}, {'name': 'Maison Tandoori', 'type': 'restaurant'}, {'name': 'Pizza Hut', 'type': 'restaurant'}, {'name': 'Poke Monster', 'type': 'restaurant'}, {'name': 'Top Sushi', 'type': 'restaurant'}, {'name': 'Le Poké Station', 'type': 'restaurant'}, {'name': 'Osteria de Rosa', 'type': 'restaurant'}, {'name': 'Souvlaki Shop', 'type': 'restaurant'}, {'name': ""Bambou d'Or"", 'type': 'restaurant'}, {'name': 'Chantilly', 'type': 'restaurant'}, {'name': 'Saiko', 'type': 'restaurant'}, {'name': 'Allô! Mon Coco', 'type': 'restaurant'}, {'name': 'Nouveau Dagenais', 'type': 'restaurant'}, {'name': 'Terrasse Dagenais', 'type': 'restaurant'}, {'name': 'Le Grey Lounge & Grill', 'type': 'restaurant'}, {'name': 'Koto Sushi', 'type': 'restaurant'}, {'name': 'Café Authur', 'type': 'restaurant'}, {'name': 'Moyasu Sushi Fusion', 'type': 'restaurant'}, {'name': 'Benny & Co.', 'type': 'restaurant'}, {'name': 'Poulet Rouge', 'type': 'restaurant'}, {'name': 'Le Balthazar', 'type': 'pub'}, {'name': 'Le Skratch', 'type': 'pub'}, {'name': 'Dallas Bar & Bouffe', 'type': 'pub'}, {'name': 'Randolph', 'type': 'pub'}, {'name': 'Les Insulaires - Microbrasseurs', 'type': 'pub'}]"
Nominingue,1490833,nominingue,Nominingue,79030,0,[]
Notre-Dame-du-Laus,1490834,notredamedulaus,Notre-Dame-du-Laus,79005,0,[]
Lac-Bazinet,1490835,lacbazinet,Lac-Bazinet,79910,0,[]
Lac-Ernest,1490836,lacernest,Lac-Ernest,79924,0,[]
Mont-Laurier,1490837,montlaurier,Mont-Laurier,79088,19,"[{'name': 'Celeb Bar', 'type': 'bar'}, {'name': 'Érablière du Nouveau-Monde', 'type': 'restaurant'}, {'name': 'Le Rapide', 'type': 'restaurant'}, {'name': 'Resto Pizz Traiteur', 'type': 'restaurant'}, {'name': 'Buffet Chinois Mont-Laurier (2002)', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Restaurant La Rencontre', 'type': 'restaurant'}, {'name': 'Restaurant La Jardinière', 'type': 'restaurant'}, {'name': 'Restaurant La Chaumière', 'type': 'restaurant'}, {'name': None, 'type': 'restaurant'}, {'name': 'Restaurant le Lève-Tôt', 'type': 'restaurant'}, {'name': 'Café Mi-Suisse', 'type': 'restaurant'}, {'name': 'Place Mont-Laurier Pizzeria', 'type': 'restaurant'}, {'name': 'Mikes', 'type': 'restaurant'}, {'name': 'Bronzage Pub William', 'type': 'pub'}, {'name': 'Au Vieux Sabot', 'type': 'pub'}, {'name': 'Taverne du Château', 'type': 'pub'}, {'name': 'Microbrasserie du Lièvre', 'type': 'pub'}, {'name': 'Brasserie le Bistro Resto Pub', 'type': 'pub'}]"
Lac-Douaire,1490838,lacdouaire,Lac-Douaire,79922,0,[]
Rivière-Rouge,1490839,riviererouge,Rivière-Rouge,79037,3,"[{'name': ""Restaurant Pizzeria Le Soleil de l'Annonciation"", 'type': 'restaurant'}, {'name': 'Restaurant Legault', 'type': 'restaurant'}, {'name': 'Les Arpents Vers', 'type': 'restaurant'}]"
Lac-Marguerite,1490840,lacmarguerite,Lac-Marguerite,79926,0,[]
Lac-de-la-Maison-de-Pierre,1490841,lacdelamaisondepierre,Lac-de-la-Maison-de-Pierre,79916,0,[]
Notre-Dame-de-Pontmain,1490843,notredamedepontmain,Notre-Dame-de-Pontmain,79010,2,"[{'name': 'Jemino Steak House', 'type': 'restaurant'}, {'name': 'Casse-Croûte', 'type': 'restaurant'}]"
Lac-de-la-Pomme,1490844,lacdelapomme,Lac-de-la-Pomme,79902,0,[]
Ferme-Neuve,1490845,fermeneuve,Ferme-Neuve,79097,4,"[{'name': 'Les berges du Windigo', 'type': 'restaurant'}, {'name': 'Au Diable vert', 'type': 'restaurant'}, {'name': 'Halte-titude', 'type': 'restaurant'}, {'name': 'Bar Laitier Fn', 'type': 'restaurant'}]"
Baie-des-Chaloupes,1490846,baiedeschaloupes,Baie-des-Chaloupes,79920,0,[]
Lac-Oscar,1490847,lacoscar,Lac-Oscar,79914,0,[]
Lac-De La Bidière,1490848,lacdelabidiere,Lac-De La Bidière,79912,0,[]
La Macaza,1490849,lamacaza,La Macaza,79047,0,[]
Lac-Akonapwehikan,1490858,lacakonapwehikan,Lac-Akonapwehikan,79904,0,[]
Noyan,1600477,noyan,Noyan,56015,0,[]
Saint-Armand,1600478,saintarmand,Saint-Armand,46017,0,[]
Saint-Blaise-sur-Richelieu,1600479,saintblaisesurrichelieu,Saint-Blaise-sur-Richelieu,56065,0,[]
Venise-en-Québec,1600480,veniseenquebec,Venise-en-Québec,56005,2,"[{'name': ""L'Archive Resto-Bar"", 'type': 'restaurant'}, {'name': 'Restaurant Le Shack de La Marina', 'type': 'restaurant'}]"
Henryville,1600481,henryville,Henryville,56042,0,[]
Saint-Paul-de-l'Île-aux-Noix,1600482,saintpauldelileauxnoix,Saint-Paul-de-l'Île-aux-Noix,56035,0,[]
Lacolle,1600483,lacolle,Lacolle,56023,0,[]
